"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES"
"US1WVJC0001","2009-05-31","38.8083","-81.7345","298.4","RIPLEY 1.6 WSW, WV US","  178",",,N",,
"US1WVJC0001","2009-06-01","38.8083","-81.7345","298.4","RIPLEY 1.6 WSW, WV US","    0",",,N","    0",",,N"
"US1WVJC0001","2009-06-02","38.8083","-81.7345","298.4","RIPLEY 1.6 WSW, WV US","    0",",,N","    0",",,N"
"US1WVJC0001","2009-06-03","38.8083","-81.7345","298.4","RIPLEY 1.6 WSW, WV US","  170",",,N",,
"US1WVJC0001","2009-06-04","38.8083","-81.7345","298.4","RIPLEY 1.6 WSW, WV US","  140",",,N",,
"US1WVJC0001","2009-06-05","38.8083","-81.7345","298.4","RIPLEY 1.6 WSW, WV US","  122",",,N",,
"US1WVJC0001","2009-06-06","38.8083","-81.7345","298.4","RIPLEY 1.6 WSW, WV US","    5",",,N",,
"US1WVJC0001","2009-06-07","38.8083","-81.7345","298.4","RIPLEY 1.6 WSW, WV US","    0",",,N","    0",",,N"
"US1WVJC0001","2009-06-08","38.8083","-81.7345","298.4","RIPLEY 1.6 WSW, WV US","    0",",,N","    0",",,N"
"US1WVJC0001","2009-06-09","38.8083","-81.7345","298.4","RIPLEY 1.6 WSW, WV US","   66",",,N",,
"US1WVJC0001","2009-06-10","38.8083","-81.7345","298.4","RIPLEY 1.6 WSW, WV US","    5",",,N",,
"US1WVJC0001","2009-06-11","38.8083","-81.7345","298.4","RIPLEY 1.6 WSW, WV US","   74",",,N",,
"US1WVJC0001","2009-06-12","38.8083","-81.7345","298.4","RIPLEY 1.6 WSW, WV US","   58",",,N",,
"US1WVJC0001","2009-06-13","38.8083","-81.7345","298.4","RIPLEY 1.6 WSW, WV US","    8",",,N",,
"US1WVJC0001","2009-06-17","38.8083","-81.7345","298.4","RIPLEY 1.6 WSW, WV US","  119",",,N",,
"US1WVJC0001","2009-06-20","38.8083","-81.7345","298.4","RIPLEY 1.6 WSW, WV US","   28",",,N",,
"US1WVJC0001","2009-06-26","38.8083","-81.7345","298.4","RIPLEY 1.6 WSW, WV US","   94",",,N",,
"US1WVJC0001","2009-07-02","38.8083","-81.7345","298.4","RIPLEY 1.6 WSW, WV US","  216",",,N",,
"US1WVJC0001","2009-07-05","38.8083","-81.7345","298.4","RIPLEY 1.6 WSW, WV US","   36",",,N",,
"US1WVJC0001","2009-07-06","38.8083","-81.7345","298.4","RIPLEY 1.6 WSW, WV US","   18",",,N",,
"US1WVJC0001","2009-07-12","38.8083","-81.7345","298.4","RIPLEY 1.6 WSW, WV US","   84",",,N",,
"US1WVJC0001","2009-07-18","38.8083","-81.7345","298.4","RIPLEY 1.6 WSW, WV US","  155",",,N",,
"US1WVJC0001","2009-07-23","38.8083","-81.7345","298.4","RIPLEY 1.6 WSW, WV US","  145",",,N",,
"US1WVJC0001","2009-07-26","38.8083","-81.7345","298.4","RIPLEY 1.6 WSW, WV US","  246",",,N",,
"US1WVJC0001","2009-07-30","38.8083","-81.7345","298.4","RIPLEY 1.6 WSW, WV US","  160",",,N",,
"US1WVJC0001","2009-07-31","38.8083","-81.7345","298.4","RIPLEY 1.6 WSW, WV US","  229",",,N",,
"US1WVJC0001","2009-08-01","38.8083","-81.7345","298.4","RIPLEY 1.6 WSW, WV US","  325",",,N",,
"US1WVJC0001","2009-08-02","38.8083","-81.7345","298.4","RIPLEY 1.6 WSW, WV US","   97",",,N",,
"US1WVJC0001","2009-08-05","38.8083","-81.7345","298.4","RIPLEY 1.6 WSW, WV US","   28",",,N",,
"US1WVJC0001","2009-08-11","38.8083","-81.7345","298.4","RIPLEY 1.6 WSW, WV US","   25",",,N",,
"US1WVJC0001","2009-08-12","38.8083","-81.7345","298.4","RIPLEY 1.6 WSW, WV US","   58",",,N",,
"US1WVJC0001","2009-08-13","38.8083","-81.7345","298.4","RIPLEY 1.6 WSW, WV US","    5",",,N",,
"US1WVJC0001","2009-08-19","38.8083","-81.7345","298.4","RIPLEY 1.6 WSW, WV US","  152",",,N",,
"US1WVJC0001","2009-08-21","38.8083","-81.7345","298.4","RIPLEY 1.6 WSW, WV US","    8",",,N",,
"US1WVJC0001","2009-08-28","38.8083","-81.7345","298.4","RIPLEY 1.6 WSW, WV US","   28",",,N",,
"US1WVJC0001","2009-08-29","38.8083","-81.7345","298.4","RIPLEY 1.6 WSW, WV US","   10",",,N",,
"US1WVJC0001","2009-08-30","38.8083","-81.7345","298.4","RIPLEY 1.6 WSW, WV US","    5",",,N",,
"US1WVJC0001","2009-09-07","38.8083","-81.7345","298.4","RIPLEY 1.6 WSW, WV US","   25",",,N",,
"US1WVJC0001","2009-09-10","38.8083","-81.7345","298.4","RIPLEY 1.6 WSW, WV US","   64",",,N",,
"US1WVJC0001","2009-09-11","38.8083","-81.7345","298.4","RIPLEY 1.6 WSW, WV US","    3",",,N",,
"US1WVJC0001","2009-09-21","38.8083","-81.7345","298.4","RIPLEY 1.6 WSW, WV US","   86",",,N",,
"US1WVJC0001","2009-09-25","38.8083","-81.7345","298.4","RIPLEY 1.6 WSW, WV US","   51",",,N",,
"US1WVJC0001","2009-09-27","38.8083","-81.7345","298.4","RIPLEY 1.6 WSW, WV US","  307",",,N",,
"US1WVJC0001","2009-09-28","38.8083","-81.7345","298.4","RIPLEY 1.6 WSW, WV US","    8",",,N",,
"US1WVJC0001","2009-09-29","38.8083","-81.7345","298.4","RIPLEY 1.6 WSW, WV US","   15",",,N",,
"US1WVJC0001","2009-10-03","38.8083","-81.7345","298.4","RIPLEY 1.6 WSW, WV US","   43",",,N",,
"US1WVJC0001","2009-10-10","38.8083","-81.7345","298.4","RIPLEY 1.6 WSW, WV US","  366",",,N",,
"US1WVJC0001","2009-10-24","38.8083","-81.7345","298.4","RIPLEY 1.6 WSW, WV US","  107",",,N",,
"US1WVJC0001","2009-10-28","38.8083","-81.7345","298.4","RIPLEY 1.6 WSW, WV US","  147",",,N",,
"US1WVJC0001","2009-10-29","38.8083","-81.7345","298.4","RIPLEY 1.6 WSW, WV US","    5",",,N",,
"US1WVJC0001","2009-11-01","38.8083","-81.7345","298.4","RIPLEY 1.6 WSW, WV US","  114",",,N",,
"US1WVJC0001","2009-11-18","38.8083","-81.7345","298.4","RIPLEY 1.6 WSW, WV US","   38",",,N",,
"US1WVJC0001","2009-11-19","38.8083","-81.7345","298.4","RIPLEY 1.6 WSW, WV US","   79",",,N",,
"US1WVJC0001","2009-11-25","38.8083","-81.7345","298.4","RIPLEY 1.6 WSW, WV US","    5",",,N",,
"US1WVJC0001","2009-11-27","38.8083","-81.7345","298.4","RIPLEY 1.6 WSW, WV US","   13",",,N",,
"US1WVJC0001","2009-11-30","38.8083","-81.7345","298.4","RIPLEY 1.6 WSW, WV US","  127",",,N",,
"US1WVJC0001","2009-12-03","38.8083","-81.7345","298.4","RIPLEY 1.6 WSW, WV US","  211",",,N",,
"US1WVJC0001","2009-12-06","38.8083","-81.7345","298.4","RIPLEY 1.6 WSW, WV US","   43",",,N",,
"US1WVJC0001","2009-12-09","38.8083","-81.7345","298.4","RIPLEY 1.6 WSW, WV US","  376",",,N",,
"US1WVJC0001","2009-12-19","38.8083","-81.7345","298.4","RIPLEY 1.6 WSW, WV US","  201",",,N",,
"US1WVJC0001","2009-12-20","38.8083","-81.7345","298.4","RIPLEY 1.6 WSW, WV US","   41",",,N",,
"US1WVJC0001","2010-01-18","38.8083","-81.7345","298.4","RIPLEY 1.6 WSW, WV US","  155",",,N",,
"US1WVJC0001","2010-01-20","38.8083","-81.7345","298.4","RIPLEY 1.6 WSW, WV US","    5",",,N",,
"US1WVJC0001","2010-01-25","38.8083","-81.7345","298.4","RIPLEY 1.6 WSW, WV US","  305",",,N",,
"US1WVJC0001","2010-01-30","38.8083","-81.7345","298.4","RIPLEY 1.6 WSW, WV US","   18",",,N",,
"US1WVJC0001","2010-01-31","38.8083","-81.7345","298.4","RIPLEY 1.6 WSW, WV US","   25",",,N",,
"US1WVJC0001","2010-02-05","38.8083","-81.7345","298.4","RIPLEY 1.6 WSW, WV US","   28",",,N","    0",",,N"
"US1WVJC0001","2010-02-06","38.8083","-81.7345","298.4","RIPLEY 1.6 WSW, WV US","  470",",,N",,
"US1WVJC0001","2010-03-13","38.8083","-81.7345","298.4","RIPLEY 1.6 WSW, WV US","  279",",,N",,
"US1WVJC0001","2010-03-16","38.8083","-81.7345","298.4","RIPLEY 1.6 WSW, WV US","   13",",,N",,
"US1WVJC0001","2010-03-22","38.8083","-81.7345","298.4","RIPLEY 1.6 WSW, WV US","  104",",,N",,
"US1WVJC0001","2010-03-23","38.8083","-81.7345","298.4","RIPLEY 1.6 WSW, WV US","  102",",,N",,
"US1WVJC0001","2010-03-26","38.8083","-81.7345","298.4","RIPLEY 1.6 WSW, WV US","   86",",,N",,
"US1WVJC0001","2010-03-29","38.8083","-81.7345","298.4","RIPLEY 1.6 WSW, WV US","   97",",,N",,
"US1WVJC0001","2010-04-06","38.8083","-81.7345","298.4","RIPLEY 1.6 WSW, WV US","   89",",,N",,
"US1WVJC0001","2010-04-09","38.8083","-81.7345","298.4","RIPLEY 1.6 WSW, WV US","   66",",,N",,
"US1WVJC0001","2010-04-17","38.8083","-81.7345","298.4","RIPLEY 1.6 WSW, WV US","   46",",,N",,
"US1WVJC0001","2010-04-25","38.8083","-81.7345","298.4","RIPLEY 1.6 WSW, WV US","  112",",,N",,
"US1WVJC0001","2010-04-26","38.8083","-81.7345","298.4","RIPLEY 1.6 WSW, WV US","   79",",,N",,
"US1WVJC0001","2010-04-27","38.8083","-81.7345","298.4","RIPLEY 1.6 WSW, WV US","   69",",,N",,
"US1WVJC0001","2010-05-02","38.8083","-81.7345","298.4","RIPLEY 1.6 WSW, WV US","   71",",,N",,
"US1WVJC0001","2010-05-03","38.8083","-81.7345","298.4","RIPLEY 1.6 WSW, WV US","  533",",,N",,
"US1WVJC0001","2010-05-08","38.8083","-81.7345","298.4","RIPLEY 1.6 WSW, WV US","   64",",,N",,
"US1WVJC0001","2010-05-11","38.8083","-81.7345","298.4","RIPLEY 1.6 WSW, WV US","   41",",,N",,
"US1WVJC0001","2010-05-12","38.8083","-81.7345","298.4","RIPLEY 1.6 WSW, WV US","   41",",,N",,
"US1WVJC0001","2010-05-13","38.8083","-81.7345","298.4","RIPLEY 1.6 WSW, WV US","  406",",,N",,
"US1WVJC0001","2010-05-15","38.8083","-81.7345","298.4","RIPLEY 1.6 WSW, WV US","  145",",,N",,
"US1WVJC0001","2010-05-16","38.8083","-81.7345","298.4","RIPLEY 1.6 WSW, WV US","   10",",,N",,
"US1WVJC0001","2010-05-17","38.8083","-81.7345","298.4","RIPLEY 1.6 WSW, WV US","  137",",,N",,
"US1WVJC0001","2010-05-18","38.8083","-81.7345","298.4","RIPLEY 1.6 WSW, WV US","   94",",,N",,
"US1WVJC0001","2010-05-19","38.8083","-81.7345","298.4","RIPLEY 1.6 WSW, WV US","  119",",,N",,
"US1WVJC0001","2010-05-20","38.8083","-81.7345","298.4","RIPLEY 1.6 WSW, WV US","   33",",,N",,
"US1WVJC0001","2010-05-22","38.8083","-81.7345","298.4","RIPLEY 1.6 WSW, WV US","   51",",,N",,
"US1WVJC0001","2010-06-01","38.8083","-81.7345","298.4","RIPLEY 1.6 WSW, WV US","   13",",,N",,
"US1WVJC0001","2010-06-02","38.8083","-81.7345","298.4","RIPLEY 1.6 WSW, WV US","   30",",,N",,
"US1WVJC0001","2010-06-03","38.8083","-81.7345","298.4","RIPLEY 1.6 WSW, WV US","   43",",,N",,
"US1WVJC0001","2010-06-05","38.8083","-81.7345","298.4","RIPLEY 1.6 WSW, WV US","   64",",,N",,
"US1WVJC0001","2010-06-07","38.8083","-81.7345","298.4","RIPLEY 1.6 WSW, WV US","  142",",,N",,
"US1WVJC0001","2010-06-09","38.8083","-81.7345","298.4","RIPLEY 1.6 WSW, WV US","   20",",,N",,
"US1WVJC0001","2010-06-10","38.8083","-81.7345","298.4","RIPLEY 1.6 WSW, WV US","   18",",,N",,
"US1WVJC0001","2010-06-13","38.8083","-81.7345","298.4","RIPLEY 1.6 WSW, WV US","   97",",,N",,
"US1WVJC0001","2010-06-15","38.8083","-81.7345","298.4","RIPLEY 1.6 WSW, WV US","  119",",,N",,
"US1WVJC0001","2010-06-16","38.8083","-81.7345","298.4","RIPLEY 1.6 WSW, WV US","    8",",,N",,
"US1WVJC0001","2010-06-22","38.8083","-81.7345","298.4","RIPLEY 1.6 WSW, WV US","    0","T,,N",,
"US1WVJC0001","2010-06-24","38.8083","-81.7345","298.4","RIPLEY 1.6 WSW, WV US","  102",",,N",,
"US1WVJC0001","2010-06-25","38.8083","-81.7345","298.4","RIPLEY 1.6 WSW, WV US","   23",",,N",,
"US1WVJC0001","2010-06-28","38.8083","-81.7345","298.4","RIPLEY 1.6 WSW, WV US","   36",",,N",,
"US1WVJC0001","2010-07-14","38.8083","-81.7345","298.4","RIPLEY 1.6 WSW, WV US","  427",",,N",,
"US1WVJC0001","2010-07-17","38.8083","-81.7345","298.4","RIPLEY 1.6 WSW, WV US","   30",",,N",,
"US1WVJC0001","2010-07-18","38.8083","-81.7345","298.4","RIPLEY 1.6 WSW, WV US","   33",",,N",,
"US1WVJC0001","2010-07-19","38.8083","-81.7345","298.4","RIPLEY 1.6 WSW, WV US","  343",",,N",,
"US1WVJC0001","2010-07-21","38.8083","-81.7345","298.4","RIPLEY 1.6 WSW, WV US","  178",",,N",,
"US1WVJC0001","2010-07-22","38.8083","-81.7345","298.4","RIPLEY 1.6 WSW, WV US","   20",",,N",,
"US1WVJC0001","2010-07-26","38.8083","-81.7345","298.4","RIPLEY 1.6 WSW, WV US","  191",",,N",,
"US1WVJC0001","2010-08-01","38.8083","-81.7345","298.4","RIPLEY 1.6 WSW, WV US","   25",",,N",,
"US1WVJC0001","2010-08-04","38.8083","-81.7345","298.4","RIPLEY 1.6 WSW, WV US","   71",",,N",,
"US1WVJC0001","2010-08-05","38.8083","-81.7345","298.4","RIPLEY 1.6 WSW, WV US","   91",",,N",,
"US1WVJC0001","2010-08-06","38.8083","-81.7345","298.4","RIPLEY 1.6 WSW, WV US","  406",",,N",,
"US1WVJC0001","2010-08-11","38.8083","-81.7345","298.4","RIPLEY 1.6 WSW, WV US","    5",",,N",,
"US1WVJC0001","2010-08-12","38.8083","-81.7345","298.4","RIPLEY 1.6 WSW, WV US","   46",",,N",,
"US1WVJC0001","2010-08-15","38.8083","-81.7345","298.4","RIPLEY 1.6 WSW, WV US","  310",",,N",,
"US1WVJC0001","2010-08-22","38.8083","-81.7345","298.4","RIPLEY 1.6 WSW, WV US","  203",",,N",,
"US1WVJC0001","2010-08-23","38.8083","-81.7345","298.4","RIPLEY 1.6 WSW, WV US","    5",",,N",,
"US1WVJC0001","2010-09-04","38.8083","-81.7345","298.4","RIPLEY 1.6 WSW, WV US","  117",",,N",,
"US1WVJC0001","2010-09-17","38.8083","-81.7345","298.4","RIPLEY 1.6 WSW, WV US","  239",",,N",,
"US1WVJC0001","2010-09-25","38.8083","-81.7345","298.4","RIPLEY 1.6 WSW, WV US","   13",",,N",,
"US1WVJC0001","2010-09-27","38.8083","-81.7345","298.4","RIPLEY 1.6 WSW, WV US","   38",",,N",,
"US1WVJC0001","2010-09-28","38.8083","-81.7345","298.4","RIPLEY 1.6 WSW, WV US","   51",",,N",,
"US1WVJC0001","2010-10-03","38.8083","-81.7345","298.4","RIPLEY 1.6 WSW, WV US","   28",",,N",,
"US1WVJC0001","2010-10-05","38.8083","-81.7345","298.4","RIPLEY 1.6 WSW, WV US","   41",",,N",,
"US1WVJC0001","2010-10-06","38.8083","-81.7345","298.4","RIPLEY 1.6 WSW, WV US","   46",",,N",,
"US1WVJC0001","2010-10-15","38.8083","-81.7345","298.4","RIPLEY 1.6 WSW, WV US","   58",",,N",,
