"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WESF","WESF_ATTRIBUTES"
"US1WVCB0011","2010-06-09","38.39804285","-82.4339629","267.6","HUNTINGTON 1.0 S, WV US","   33",",,N",,,,,,,,,,,,
"US1WVCB0011","2010-06-10","38.39804285","-82.4339629","267.6","HUNTINGTON 1.0 S, WV US","  135",",,N",,,,,,,,,,,,
"US1WVCB0011","2010-06-11","38.39804285","-82.4339629","267.6","HUNTINGTON 1.0 S, WV US","    0",",,N","    0",",,N",,,,,,,,,,
"US1WVCB0011","2010-06-12","38.39804285","-82.4339629","267.6","HUNTINGTON 1.0 S, WV US","   66",",,N",,,,,,,,,,,,
"US1WVCB0011","2010-06-13","38.39804285","-82.4339629","267.6","HUNTINGTON 1.0 S, WV US","    0",",,N","    0",",,N",,,,,,,,,,
"US1WVCB0011","2010-06-14","38.39804285","-82.4339629","267.6","HUNTINGTON 1.0 S, WV US","    0",",,N","    0",",,N",,,,,,,,,,
"US1WVCB0011","2010-06-15","38.39804285","-82.4339629","267.6","HUNTINGTON 1.0 S, WV US","  193",",,N",,,,,,,,,,,,
"US1WVCB0011","2010-06-16","38.39804285","-82.4339629","267.6","HUNTINGTON 1.0 S, WV US","   30",",,N",,,,,,,,,,,,
"US1WVCB0011","2010-06-17","38.39804285","-82.4339629","267.6","HUNTINGTON 1.0 S, WV US","    0",",,N","    0",",,N",,,,,,,,,,
"US1WVCB0011","2010-06-18","38.39804285","-82.4339629","267.6","HUNTINGTON 1.0 S, WV US","    0",",,N","    0",",,N",,,,,,,,,,
"US1WVCB0011","2010-06-19","38.39804285","-82.4339629","267.6","HUNTINGTON 1.0 S, WV US","    0",",,N","    0",",,N",,,,,,,,,,
"US1WVCB0011","2010-06-20","38.39804285","-82.4339629","267.6","HUNTINGTON 1.0 S, WV US","    0",",,N","    0",",,N",,,,,,,,,,
"US1WVCB0011","2010-06-21","38.39804285","-82.4339629","267.6","HUNTINGTON 1.0 S, WV US","    0",",,N","    0",",,N",,,,,,,,,,
"US1WVCB0011","2010-06-22","38.39804285","-82.4339629","267.6","HUNTINGTON 1.0 S, WV US","  340",",,N",,,,,,,,,,,,
"US1WVCB0011","2010-06-23","38.39804285","-82.4339629","267.6","HUNTINGTON 1.0 S, WV US","    0","T,,N",,,,,,,,,,,,
"US1WVCB0011","2010-06-24","38.39804285","-82.4339629","267.6","HUNTINGTON 1.0 S, WV US","    8",",,N",,,,,,,,,,,,
"US1WVCB0011","2010-06-25","38.39804285","-82.4339629","267.6","HUNTINGTON 1.0 S, WV US","    5",",,N",,,,,,,,,,,,
"US1WVCB0011","2010-06-26","38.39804285","-82.4339629","267.6","HUNTINGTON 1.0 S, WV US","    0",",,N","    0",",,N",,,,,,,,,,
"US1WVCB0011","2010-06-27","38.39804285","-82.4339629","267.6","HUNTINGTON 1.0 S, WV US","    0",",,N","    0",",,N",,,,,,,,,,
"US1WVCB0011","2010-06-28","38.39804285","-82.4339629","267.6","HUNTINGTON 1.0 S, WV US","  185",",,N",,,,,,,,,,,,
"US1WVCB0011","2010-06-29","38.39804285","-82.4339629","267.6","HUNTINGTON 1.0 S, WV US","    5",",,N",,,,,,,,,,,,
"US1WVCB0011","2010-07-11","38.39804285","-82.4339629","267.6","HUNTINGTON 1.0 S, WV US",,,,,,,"   12",",,N","  127",",,N",,,,
"US1WVCB0011","2010-07-12","38.39804285","-82.4339629","267.6","HUNTINGTON 1.0 S, WV US","   41",",,N",,,,,,,,,,,,
"US1WVCB0011","2010-07-13","38.39804285","-82.4339629","267.6","HUNTINGTON 1.0 S, WV US","   30",",,N",,,,,,,,,,,,
"US1WVCB0011","2010-07-14","38.39804285","-82.4339629","267.6","HUNTINGTON 1.0 S, WV US","  201",",,N",,,,,,,,,,,,
"US1WVCB0011","2010-07-15","38.39804285","-82.4339629","267.6","HUNTINGTON 1.0 S, WV US","    0","T,,N",,,,,,,,,,,,
"US1WVCB0011","2010-07-16","38.39804285","-82.4339629","267.6","HUNTINGTON 1.0 S, WV US","    0",",,N","    0",",,N",,,,,,,,,,
"US1WVCB0011","2010-07-17","38.39804285","-82.4339629","267.6","HUNTINGTON 1.0 S, WV US","  102",",,N",,,,,,,,,,,,
"US1WVCB0011","2010-07-18","38.39804285","-82.4339629","267.6","HUNTINGTON 1.0 S, WV US","   43",",,N",,,,,,,,,,,,
"US1WVCB0011","2010-07-19","38.39804285","-82.4339629","267.6","HUNTINGTON 1.0 S, WV US","   18",",,N",,,,,,,,,,,,
"US1WVCB0011","2010-07-20","38.39804285","-82.4339629","267.6","HUNTINGTON 1.0 S, WV US","    3",",,N",,,,,,,,,,,,
"US1WVCB0011","2010-07-21","38.39804285","-82.4339629","267.6","HUNTINGTON 1.0 S, WV US","  660",",,N",,,,,,,,,,,,
"US1WVCB0011","2010-07-22","38.39804285","-82.4339629","267.6","HUNTINGTON 1.0 S, WV US","   13",",,N",,,,,,,,,,,,
"US1WVCB0011","2010-07-23","38.39804285","-82.4339629","267.6","HUNTINGTON 1.0 S, WV US","    0",",,N","    0",",,N",,,,,,,,,,
"US1WVCB0011","2010-07-24","38.39804285","-82.4339629","267.6","HUNTINGTON 1.0 S, WV US","    0",",,N","    0",",,N",,,,,,,,,,
"US1WVCB0011","2010-07-25","38.39804285","-82.4339629","267.6","HUNTINGTON 1.0 S, WV US","    0",",,N","    0",",,N",,,,,,,,,,
"US1WVCB0011","2010-07-26","38.39804285","-82.4339629","267.6","HUNTINGTON 1.0 S, WV US","  102",",,N",,,,,,,,,,,,
"US1WVCB0011","2010-07-27","38.39804285","-82.4339629","267.6","HUNTINGTON 1.0 S, WV US","    0",",,N","    0",",,N",,,,,,,,,,
"US1WVCB0011","2010-07-28","38.39804285","-82.4339629","267.6","HUNTINGTON 1.0 S, WV US","    0",",,N","    0",",,N",,,,,,,,,,
"US1WVCB0011","2010-07-29","38.39804285","-82.4339629","267.6","HUNTINGTON 1.0 S, WV US","    0",",,N","    0",",,N",,,,,,,,,,
"US1WVCB0011","2010-07-30","38.39804285","-82.4339629","267.6","HUNTINGTON 1.0 S, WV US","   23",",,N",,,,,,,,,,,,
"US1WVCB0011","2010-07-31","38.39804285","-82.4339629","267.6","HUNTINGTON 1.0 S, WV US","    0","T,,N",,,,,,,,,,,,
"US1WVCB0011","2010-08-01","38.39804285","-82.4339629","267.6","HUNTINGTON 1.0 S, WV US","    0",",,N","    0",",,N",,,,,,,,,,
"US1WVCB0011","2010-08-02","38.39804285","-82.4339629","267.6","HUNTINGTON 1.0 S, WV US","    0",",,N","    0",",,N",,,,,,,,,,
"US1WVCB0011","2010-08-03","38.39804285","-82.4339629","267.6","HUNTINGTON 1.0 S, WV US","    0",",,N","    0",",,N",,,,,,,,,,
"US1WVCB0011","2010-08-04","38.39804285","-82.4339629","267.6","HUNTINGTON 1.0 S, WV US","    0",",,N","    0",",,N",,,,,,,,,,
"US1WVCB0011","2010-08-05","38.39804285","-82.4339629","267.6","HUNTINGTON 1.0 S, WV US","  135",",,N",,,,,,,,,,,,
"US1WVCB0011","2010-08-06","38.39804285","-82.4339629","267.6","HUNTINGTON 1.0 S, WV US","   99",",,N",,,,,,,,,,,,
"US1WVCB0011","2010-08-07","38.39804285","-82.4339629","267.6","HUNTINGTON 1.0 S, WV US","    0","T,,N",,,,,,,,,,,,
"US1WVCB0011","2010-08-08","38.39804285","-82.4339629","267.6","HUNTINGTON 1.0 S, WV US","    0",",,N","    0",",,N",,,,,,,,,,
"US1WVCB0011","2010-08-09","38.39804285","-82.4339629","267.6","HUNTINGTON 1.0 S, WV US","    0",",,N","    0",",,N",,,,,,,,,,
"US1WVCB0011","2010-08-10","38.39804285","-82.4339629","267.6","HUNTINGTON 1.0 S, WV US","    0",",,N","    0",",,N",,,,,,,,,,
"US1WVCB0011","2010-08-11","38.39804285","-82.4339629","267.6","HUNTINGTON 1.0 S, WV US","    0",",,N","    0",",,N",,,,,,,,,,
"US1WVCB0011","2010-08-12","38.39804285","-82.4339629","267.6","HUNTINGTON 1.0 S, WV US"," 1201",",,N",,,,,,,,,,,,
"US1WVCB0011","2010-08-13","38.39804285","-82.4339629","267.6","HUNTINGTON 1.0 S, WV US","    0","T,,N",,,,,,,,,,,,
"US1WVCB0011","2010-08-14","38.39804285","-82.4339629","267.6","HUNTINGTON 1.0 S, WV US","    0",",,N","    0",",,N",,,,,,,,,,
"US1WVCB0011","2010-08-15","38.39804285","-82.4339629","267.6","HUNTINGTON 1.0 S, WV US","  241",",,N",,,,,,,,,,,,
"US1WVCB0011","2010-08-16","38.39804285","-82.4339629","267.6","HUNTINGTON 1.0 S, WV US","    0",",,N","    0",",,N",,,,,,,,,,
"US1WVCB0011","2010-08-17","38.39804285","-82.4339629","267.6","HUNTINGTON 1.0 S, WV US","    0",",,N","    0",",,N",,,,,,,,,,
"US1WVCB0011","2010-08-18","38.39804285","-82.4339629","267.6","HUNTINGTON 1.0 S, WV US","    0",",,N","    0",",,N",,,,,,,,,,
"US1WVCB0011","2010-08-19","38.39804285","-82.4339629","267.6","HUNTINGTON 1.0 S, WV US","   10",",,N",,,,,,,,,,,,
"US1WVCB0011","2010-08-20","38.39804285","-82.4339629","267.6","HUNTINGTON 1.0 S, WV US","    0",",,N","    0",",,N",,,,,,,,,,
"US1WVCB0011","2010-08-29","38.39804285","-82.4339629","267.6","HUNTINGTON 1.0 S, WV US",,,,,,,"    9",",,N","  462",",,N",,,,
"US1WVCB0011","2010-08-30","38.39804285","-82.4339629","267.6","HUNTINGTON 1.0 S, WV US","    0",",,N","    0",",,N",,,,,,,,,,
"US1WVCB0011","2010-08-31","38.39804285","-82.4339629","267.6","HUNTINGTON 1.0 S, WV US","    0",",,N","    0",",,N",,,,,,,,,,
"US1WVCB0011","2010-09-01","38.39804285","-82.4339629","267.6","HUNTINGTON 1.0 S, WV US","    0",",,N","    0",",,N",,,,,,,,,,
"US1WVCB0011","2010-09-02","38.39804285","-82.4339629","267.6","HUNTINGTON 1.0 S, WV US","    0",",,N","    0",",,N",,,,,,,,,,
"US1WVCB0011","2010-09-03","38.39804285","-82.4339629","267.6","HUNTINGTON 1.0 S, WV US","    0",",,N","    0",",,N",,,,,,,,,,
"US1WVCB0011","2010-09-06","38.39804285","-82.4339629","267.6","HUNTINGTON 1.0 S, WV US",,,,,,,"    3",",,N","  107",",,N",,,,
"US1WVCB0011","2010-09-07","38.39804285","-82.4339629","267.6","HUNTINGTON 1.0 S, WV US","    0",",,N","    0",",,N",,,,,,,,,,
"US1WVCB0011","2010-09-08","38.39804285","-82.4339629","267.6","HUNTINGTON 1.0 S, WV US","    0",",,N","    0",",,N",,,,,,,,,,
"US1WVCB0011","2010-09-09","38.39804285","-82.4339629","267.6","HUNTINGTON 1.0 S, WV US","    0",",,N","    0",",,N",,,,,,,,,,
"US1WVCB0011","2010-09-13","38.39804285","-82.4339629","267.6","HUNTINGTON 1.0 S, WV US",,,,,,,"    4",",,N","   30",",,N",,,,
"US1WVCB0011","2010-09-14","38.39804285","-82.4339629","267.6","HUNTINGTON 1.0 S, WV US","    0",",,N","    0",",,N",,,,,,,,,,
"US1WVCB0011","2010-09-15","38.39804285","-82.4339629","267.6","HUNTINGTON 1.0 S, WV US","    0",",,N","    0",",,N",,,,,,,,,,
"US1WVCB0011","2010-09-16","38.39804285","-82.4339629","267.6","HUNTINGTON 1.0 S, WV US","    8",",,N",,,,,,,,,,,,
"US1WVCB0011","2010-09-17","38.39804285","-82.4339629","267.6","HUNTINGTON 1.0 S, WV US","  112",",,N",,,,,,,,,,,,
"US1WVCB0011","2010-09-18","38.39804285","-82.4339629","267.6","HUNTINGTON 1.0 S, WV US","    0",",,N","    0",",,N",,,,,,,,,,
"US1WVCB0011","2010-09-19","38.39804285","-82.4339629","267.6","HUNTINGTON 1.0 S, WV US","    0",",,N","    0",",,N",,,,,,,,,,
"US1WVCB0011","2010-09-20","38.39804285","-82.4339629","267.6","HUNTINGTON 1.0 S, WV US","    0",",,N","    0",",,N",,,,,,,,,,
"US1WVCB0011","2010-09-21","38.39804285","-82.4339629","267.6","HUNTINGTON 1.0 S, WV US","    0",",,N","    0",",,N",,,,,,,,,,
"US1WVCB0011","2010-09-22","38.39804285","-82.4339629","267.6","HUNTINGTON 1.0 S, WV US","    0",",,N","    0",",,N",,,,,,,,,,
"US1WVCB0011","2010-09-23","38.39804285","-82.4339629","267.6","HUNTINGTON 1.0 S, WV US","    0",",,N","    0",",,N",,,,,,,,,,
"US1WVCB0011","2010-09-24","38.39804285","-82.4339629","267.6","HUNTINGTON 1.0 S, WV US","    0",",,N","    0",",,N",,,,,,,,,,
"US1WVCB0011","2010-09-25","38.39804285","-82.4339629","267.6","HUNTINGTON 1.0 S, WV US","   20",",,N",,,,,,,,,,,,
"US1WVCB0011","2010-09-26","38.39804285","-82.4339629","267.6","HUNTINGTON 1.0 S, WV US","    0",",,N","    0",",,N",,,,,,,,,,
"US1WVCB0011","2010-09-27","38.39804285","-82.4339629","267.6","HUNTINGTON 1.0 S, WV US","   99",",,N",,,,,,,,,,,,
"US1WVCB0011","2010-09-28","38.39804285","-82.4339629","267.6","HUNTINGTON 1.0 S, WV US","  259",",,N",,,,,,,,,,,,
"US1WVCB0011","2010-09-29","38.39804285","-82.4339629","267.6","HUNTINGTON 1.0 S, WV US","    3",",,N",,,,,,,,,,,,
"US1WVCB0011","2010-09-30","38.39804285","-82.4339629","267.6","HUNTINGTON 1.0 S, WV US","    0",",,N","    0",",,N",,,,,,,,,,
"US1WVCB0011","2010-10-01","38.39804285","-82.4339629","267.6","HUNTINGTON 1.0 S, WV US","    0",",,N","    0",",,N",,,,,,,,,,
"US1WVCB0011","2010-10-02","38.39804285","-82.4339629","267.6","HUNTINGTON 1.0 S, WV US","    0",",,N","    0",",,N",,,,,,,,,,
"US1WVCB0011","2010-10-03","38.39804285","-82.4339629","267.6","HUNTINGTON 1.0 S, WV US","   18",",,N",,,,,,,,,,,,
"US1WVCB0011","2010-10-04","38.39804285","-82.4339629","267.6","HUNTINGTON 1.0 S, WV US","   33",",,N",,,,,,,,,,,,
"US1WVCB0011","2010-10-05","38.39804285","-82.4339629","267.6","HUNTINGTON 1.0 S, WV US","   15",",,N",,,,,,,,,,,,
"US1WVCB0011","2010-10-06","38.39804285","-82.4339629","267.6","HUNTINGTON 1.0 S, WV US","   13",",,N",,,,,,,,,,,,
"US1WVCB0011","2010-10-07","38.39804285","-82.4339629","267.6","HUNTINGTON 1.0 S, WV US","    0",",,N","    0",",,N",,,,,,,,,,
"US1WVCB0011","2010-10-08","38.39804285","-82.4339629","267.6","HUNTINGTON 1.0 S, WV US","    0",",,N","    0",",,N",,,,,,,,,,
"US1WVCB0011","2010-10-09","38.39804285","-82.4339629","267.6","HUNTINGTON 1.0 S, WV US","    0",",,N","    0",",,N",,,,,,,,,,
"US1WVCB0011","2010-10-10","38.39804285","-82.4339629","267.6","HUNTINGTON 1.0 S, WV US","    0",",,N","    0",",,N",,,,,,,,,,
"US1WVCB0011","2010-10-11","38.39804285","-82.4339629","267.6","HUNTINGTON 1.0 S, WV US","    0",",,N","    0",",,N",,,,,,,,,,
"US1WVCB0011","2010-10-12","38.39804285","-82.4339629","267.6","HUNTINGTON 1.0 S, WV US","    0",",,N","    0",",,N",,,,,,,,,,
"US1WVCB0011","2010-10-13","38.39804285","-82.4339629","267.6","HUNTINGTON 1.0 S, WV US","   25",",,N",,,,,,,,,,,,
"US1WVCB0011","2010-10-14","38.39804285","-82.4339629","267.6","HUNTINGTON 1.0 S, WV US","  127",",,N",,,,,,,,,,,,
"US1WVCB0011","2010-10-15","38.39804285","-82.4339629","267.6","HUNTINGTON 1.0 S, WV US","    5",",,N",,,,,,,,,,,,
"US1WVCB0011","2010-10-16","38.39804285","-82.4339629","267.6","HUNTINGTON 1.0 S, WV US","    0",",,N","    0",",,N",,,,,,,,,,
"US1WVCB0011","2010-10-17","38.39804285","-82.4339629","267.6","HUNTINGTON 1.0 S, WV US","    0",",,N","    0",",,N",,,,,,,,,,
"US1WVCB0011","2010-10-18","38.39804285","-82.4339629","267.6","HUNTINGTON 1.0 S, WV US","    0",",,N","    0",",,N",,,,,,,,,,
"US1WVCB0011","2010-10-19","38.39804285","-82.4339629","267.6","HUNTINGTON 1.0 S, WV US","    0",",,N","    0",",,N",,,,,,,,,,
"US1WVCB0011","2010-10-20","38.39804285","-82.4339629","267.6","HUNTINGTON 1.0 S, WV US","    0",",,N","    0",",,N",,,,,,,,,,
"US1WVCB0011","2010-10-21","38.39804285","-82.4339629","267.6","HUNTINGTON 1.0 S, WV US","    0",",,N","    0",",,N",,,,,,,,,,
"US1WVCB0011","2010-10-22","38.39804285","-82.4339629","267.6","HUNTINGTON 1.0 S, WV US","    0",",,N","    0",",,N",,,,,,,,,,
"US1WVCB0011","2010-10-23","38.39804285","-82.4339629","267.6","HUNTINGTON 1.0 S, WV US","    0",",,N","    0",",,N",,,,,,,,,,
"US1WVCB0011","2010-10-24","38.39804285","-82.4339629","267.6","HUNTINGTON 1.0 S, WV US","    0",",,N","    0",",,N",,,,,,,,,,
"US1WVCB0011","2010-10-25","38.39804285","-82.4339629","267.6","HUNTINGTON 1.0 S, WV US","   51",",,N",,,,,,,,,,,,
"US1WVCB0011","2010-10-26","38.39804285","-82.4339629","267.6","HUNTINGTON 1.0 S, WV US","   91",",,N",,,,,,,,,,,,
"US1WVCB0011","2010-10-27","38.39804285","-82.4339629","267.6","HUNTINGTON 1.0 S, WV US","  193",",,N",,,,,,,,,,,,
"US1WVCB0011","2010-10-28","38.39804285","-82.4339629","267.6","HUNTINGTON 1.0 S, WV US","    0",",,N","    0",",,N",,,,,,,,,,
"US1WVCB0011","2010-10-29","38.39804285","-82.4339629","267.6","HUNTINGTON 1.0 S, WV US","    0",",,N","    0",",,N",,,,,,,,,,
"US1WVCB0011","2010-10-30","38.39804285","-82.4339629","267.6","HUNTINGTON 1.0 S, WV US","    0",",,N","    0",",,N",,,,,,,,,,
"US1WVCB0011","2010-10-31","38.39804285","-82.4339629","267.6","HUNTINGTON 1.0 S, WV US","    0",",,N","    0",",,N",,,,,,,,,,
"US1WVCB0011","2010-11-01","38.39804285","-82.4339629","267.6","HUNTINGTON 1.0 S, WV US","    0",",,N","    0",",,N",,,,,,,,,,
"US1WVCB0011","2010-11-02","38.39804285","-82.4339629","267.6","HUNTINGTON 1.0 S, WV US","    0",",,N","    0",",,N",,,,,,,,,,
"US1WVCB0011","2010-11-03","38.39804285","-82.4339629","267.6","HUNTINGTON 1.0 S, WV US","    0",",,N","    0",",,N",,,,,,,,,,
"US1WVCB0011","2010-11-04","38.39804285","-82.4339629","267.6","HUNTINGTON 1.0 S, WV US","  130",",,N",,,,,,,,,,,,
"US1WVCB0011","2010-11-05","38.39804285","-82.4339629","267.6","HUNTINGTON 1.0 S, WV US","   13",",,N",,,,,,,,,,,,
"US1WVCB0011","2010-11-06","38.39804285","-82.4339629","267.6","HUNTINGTON 1.0 S, WV US","    0",",,N","    0",",,N",,,,,,,,,,
"US1WVCB0011","2010-11-07","38.39804285","-82.4339629","267.6","HUNTINGTON 1.0 S, WV US","    0",",,N","    0",",,N",,,,,,,,,,
"US1WVCB0011","2010-11-08","38.39804285","-82.4339629","267.6","HUNTINGTON 1.0 S, WV US","    0",",,N","    0",",,N",,,,,,,,,,
"US1WVCB0011","2010-11-09","38.39804285","-82.4339629","267.6","HUNTINGTON 1.0 S, WV US","    0",",,N","    0",",,N",,,,,,,,,,
"US1WVCB0011","2010-11-10","38.39804285","-82.4339629","267.6","HUNTINGTON 1.0 S, WV US","    0",",,N","    0",",,N",,,,,,,,,,
"US1WVCB0011","2010-11-11","38.39804285","-82.4339629","267.6","HUNTINGTON 1.0 S, WV US","    0",",,N","    0",",,N",,,,,,,,,,
"US1WVCB0011","2010-11-12","38.39804285","-82.4339629","267.6","HUNTINGTON 1.0 S, WV US","    0",",,N","    0",",,N",,,,,,,,,,
"US1WVCB0011","2010-11-13","38.39804285","-82.4339629","267.6","HUNTINGTON 1.0 S, WV US","    0",",,N","    0",",,N",,,,,,,,,,
"US1WVCB0011","2010-11-14","38.39804285","-82.4339629","267.6","HUNTINGTON 1.0 S, WV US","   25",",,N",,,,,,,,,,,,
"US1WVCB0011","2010-11-15","38.39804285","-82.4339629","267.6","HUNTINGTON 1.0 S, WV US","   23",",,N",,,,,,,,,,,,
"US1WVCB0011","2010-11-16","38.39804285","-82.4339629","267.6","HUNTINGTON 1.0 S, WV US","   66",",,N",,,,,,,,,,,,
"US1WVCB0011","2010-11-17","38.39804285","-82.4339629","267.6","HUNTINGTON 1.0 S, WV US","  130",",,N",,,,,,,,,,,,
"US1WVCB0011","2010-11-18","38.39804285","-82.4339629","267.6","HUNTINGTON 1.0 S, WV US","    3",",,N",,,,,,,,,,,,
"US1WVCB0011","2010-11-19","38.39804285","-82.4339629","267.6","HUNTINGTON 1.0 S, WV US","   18",",,N",,,,,,,,,,,,
"US1WVCB0011","2010-11-20","38.39804285","-82.4339629","267.6","HUNTINGTON 1.0 S, WV US","    0",",,N","    0",",,N",,,,,,,,,,
