"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WESF","WESF_ATTRIBUTES"
"US1WVCB0019","2020-08-31","38.4141","-82.076","210.9","CULLODEN 0.5 WSW, WV US","  160",",,N","    0",",,N","    0",",,N","    0",",,N","    0",",,N"
"US1WVCB0019","2020-09-01","38.4141","-82.076","210.9","CULLODEN 0.5 WSW, WV US","  198",",,N","    0",",,N","    0",",,N","    0",",,N","    0",",,N"
"US1WVCB0019","2020-09-02","38.4141","-82.076","210.9","CULLODEN 0.5 WSW, WV US","    0",",,N","    0",",,N","    0",",,N","    0",",,N","    0",",,N"
"US1WVCB0019","2020-09-03","38.4141","-82.076","210.9","CULLODEN 0.5 WSW, WV US","   66",",,N","    0",",,N","    0",",,N","    0",",,N","    0",",,N"
"US1WVCB0019","2020-09-04","38.4141","-82.076","210.9","CULLODEN 0.5 WSW, WV US","   53",",,N","    0",",,N","    0",",,N","    0",",,N","    0",",,N"
"US1WVCB0019","2020-09-05","38.4141","-82.076","210.9","CULLODEN 0.5 WSW, WV US","  119",",,N","    0",",,N","    0",",,N","    0",",,N","    0",",,N"
"US1WVCB0019","2020-09-06","38.4141","-82.076","210.9","CULLODEN 0.5 WSW, WV US","    0",",,N","    0",",,N","    0",",,N","    0",",,N","    0",",,N"
"US1WVCB0019","2020-09-07","38.4141","-82.076","210.9","CULLODEN 0.5 WSW, WV US","    0",",,N","    0",",,N",,,,,,
"US1WVCB0019","2020-09-08","38.4141","-82.076","210.9","CULLODEN 0.5 WSW, WV US","    0",",,N","    0",",,N","    0",",,N","    0",",,N","    0",",,N"
"US1WVCB0019","2020-09-09","38.4141","-82.076","210.9","CULLODEN 0.5 WSW, WV US","    0",",,N","    0",",,N","    0",",,N","    0",",,N","    0",",,N"
"US1WVCB0019","2020-09-10","38.4141","-82.076","210.9","CULLODEN 0.5 WSW, WV US","   10",",,N","    0",",,N","    0",",,N","    0",",,N","    0",",,N"
"US1WVCB0019","2020-09-11","38.4141","-82.076","210.9","CULLODEN 0.5 WSW, WV US","    0",",,N","    0",",,N","    0",",,N","    0",",,N","    0",",,N"
"US1WVCB0019","2020-09-12","38.4141","-82.076","210.9","CULLODEN 0.5 WSW, WV US","    0",",,N","    0",",,N","    0",",,N","    0",",,N","    0",",,N"
"US1WVCB0019","2020-09-13","38.4141","-82.076","210.9","CULLODEN 0.5 WSW, WV US","    0",",,N","    0",",,N","    0",",,N","    0",",,N","    0",",,N"
"US1WVCB0019","2020-09-14","38.4141","-82.076","210.9","CULLODEN 0.5 WSW, WV US","  244",",,N","    0",",,N","    0",",,N","    0",",,N","    0",",,N"
"US1WVCB0019","2020-09-15","38.4141","-82.076","210.9","CULLODEN 0.5 WSW, WV US","    0",",,N","    0",",,N","    0",",,N","    0",",,N","    0",",,N"
"US1WVCB0019","2020-09-16","38.4141","-82.076","210.9","CULLODEN 0.5 WSW, WV US","    0",",,N","    0",",,N","    0",",,N","    0",",,N","    0",",,N"
"US1WVCB0019","2020-09-17","38.4141","-82.076","210.9","CULLODEN 0.5 WSW, WV US","    0",",,N","    0",",,N","    0",",,N","    0",",,N","    0",",,N"
"US1WVCB0019","2020-09-18","38.4141","-82.076","210.9","CULLODEN 0.5 WSW, WV US","    0",",,N","    0",",,N","    0",",,N","    0",",,N","    0",",,N"
"US1WVCB0019","2020-09-19","38.4141","-82.076","210.9","CULLODEN 0.5 WSW, WV US","    0",",,N","    0",",,N","    0",",,N","    0",",,N","    0",",,N"
"US1WVCB0019","2020-09-20","38.4141","-82.076","210.9","CULLODEN 0.5 WSW, WV US","    0",",,N","    0",",,N","    0",",,N","    0",",,N","    0",",,N"
"US1WVCB0019","2020-09-21","38.4141","-82.076","210.9","CULLODEN 0.5 WSW, WV US","    0",",,N","    0",",,N","    0",",,N","    0",",,N","    0",",,N"
"US1WVCB0019","2020-09-22","38.4141","-82.076","210.9","CULLODEN 0.5 WSW, WV US","    0",",,N","    0",",,N",,,,,,
"US1WVCB0019","2020-09-23","38.4141","-82.076","210.9","CULLODEN 0.5 WSW, WV US","    0",",,N","    0",",,N","    0",",,N","    0",",,N","    0",",,N"
"US1WVCB0019","2020-09-24","38.4141","-82.076","210.9","CULLODEN 0.5 WSW, WV US","    0",",,N","    0",",,N","    0",",,N","    0",",,N","    0",",,N"
"US1WVCB0019","2020-09-25","38.4141","-82.076","210.9","CULLODEN 0.5 WSW, WV US","    0",",,N","    0",",,N","    0",",,N","    0",",,N","    0",",,N"
"US1WVCB0019","2020-09-26","38.4141","-82.076","210.9","CULLODEN 0.5 WSW, WV US","    0",",,N","    0",",,N","    0",",,N","    0",",,N","    0",",,N"
"US1WVCB0019","2020-09-27","38.4141","-82.076","210.9","CULLODEN 0.5 WSW, WV US","    0",",,N","    0",",,N","    0",",,N","    0",",,N","    0",",,N"
"US1WVCB0019","2020-09-28","38.4141","-82.076","210.9","CULLODEN 0.5 WSW, WV US","    0",",,N","    0",",,N","    0",",,N","    0",",,N","    0",",,N"
"US1WVCB0019","2020-09-29","38.4141","-82.076","210.9","CULLODEN 0.5 WSW, WV US","  112",",,N","    0",",,N","    0",",,N","    0",",,N","    0",",,N"
"US1WVCB0019","2020-09-30","38.4141","-82.076","210.9","CULLODEN 0.5 WSW, WV US","   33",",,N","    0",",,N","    0",",,N","    0",",,N","    0",",,N"
"US1WVCB0019","2020-10-01","38.4141","-82.076","210.9","CULLODEN 0.5 WSW, WV US","    0",",,N","    0",",,N","    0",",,N","    0",",,N","    0",",,N"
"US1WVCB0019","2020-10-02","38.4141","-82.076","210.9","CULLODEN 0.5 WSW, WV US","    0",",,N","    0",",,N","    0",",,N","    0",",,N","    0",",,N"
"US1WVCB0019","2020-10-03","38.4141","-82.076","210.9","CULLODEN 0.5 WSW, WV US","    0",",,N","    0",",,N","    0",",,N","    0",",,N","    0",",,N"
"US1WVCB0019","2020-10-04","38.4141","-82.076","210.9","CULLODEN 0.5 WSW, WV US","    0",",,N","    0",",,N","    0",",,N","    0",",,N","    0",",,N"
"US1WVCB0019","2020-10-05","38.4141","-82.076","210.9","CULLODEN 0.5 WSW, WV US","   86",",,N","    0",",,N","    0",",,N","    0",",,N","    0",",,N"
"US1WVCB0019","2020-10-06","38.4141","-82.076","210.9","CULLODEN 0.5 WSW, WV US","    0",",,N","    0",",,N","    0",",,N","    0",",,N","    0",",,N"
"US1WVCB0019","2020-10-07","38.4141","-82.076","210.9","CULLODEN 0.5 WSW, WV US","    0",",,N","    0",",,N","    0",",,N","    0",",,N","    0",",,N"
"US1WVCB0019","2020-10-08","38.4141","-82.076","210.9","CULLODEN 0.5 WSW, WV US","    0",",,N","    0",",,N","    0",",,N","    0",",,N","    0",",,N"
"US1WVCB0019","2020-10-09","38.4141","-82.076","210.9","CULLODEN 0.5 WSW, WV US","    0",",,N","    0",",,N","    0",",,N","    0",",,N","    0",",,N"
"US1WVCB0019","2020-10-10","38.4141","-82.076","210.9","CULLODEN 0.5 WSW, WV US","    0",",,N","    0",",,N","    0",",,N","    0",",,N","    0",",,N"
"US1WVCB0019","2020-10-11","38.4141","-82.076","210.9","CULLODEN 0.5 WSW, WV US","    8",",,N","    0",",,N","    0",",,N","    0",",,N","    0",",,N"
"US1WVCB0019","2020-10-12","38.4141","-82.076","210.9","CULLODEN 0.5 WSW, WV US","   99",",,N","    0",",,N","    0",",,N","    0",",,N","    0",",,N"
"US1WVCB0019","2020-10-13","38.4141","-82.076","210.9","CULLODEN 0.5 WSW, WV US","   10",",,N","    0",",,N","    0",",,N","    0",",,N","    0",",,N"
"US1WVCB0019","2020-10-14","38.4141","-82.076","210.9","CULLODEN 0.5 WSW, WV US","    0",",,N","    0",",,N","    0",",,N","    0",",,N","    0",",,N"
"US1WVCB0019","2020-10-15","38.4141","-82.076","210.9","CULLODEN 0.5 WSW, WV US","    0",",,N","    0",",,N","    0",",,N","    0",",,N","    0",",,N"
"US1WVCB0019","2020-10-16","38.4141","-82.076","210.9","CULLODEN 0.5 WSW, WV US","   66",",,N","    0",",,N","    0",",,N","    0",",,N","    0",",,N"
"US1WVCB0019","2020-10-17","38.4141","-82.076","210.9","CULLODEN 0.5 WSW, WV US","    0",",,N","    0",",,N","    0",",,N","    0",",,N","    0",",,N"
"US1WVCB0019","2020-10-18","38.4141","-82.076","210.9","CULLODEN 0.5 WSW, WV US","    0",",,N","    0",",,N","    0",",,N","    0",",,N","    0",",,N"
"US1WVCB0019","2020-10-19","38.4141","-82.076","210.9","CULLODEN 0.5 WSW, WV US","    0",",,N","    0",",,N","    0",",,N","    0",",,N","    0",",,N"
"US1WVCB0019","2020-10-20","38.4141","-82.076","210.9","CULLODEN 0.5 WSW, WV US","    5",",,N","    0",",,N","    0",",,N","    0",",,N","    0",",,N"
"US1WVCB0019","2020-10-21","38.4141","-82.076","210.9","CULLODEN 0.5 WSW, WV US","   10",",,N","    0",",,N","    0",",,N","    0",",,N","    0",",,N"
"US1WVCB0019","2020-10-22","38.4141","-82.076","210.9","CULLODEN 0.5 WSW, WV US","    0",",,N","    0",",,N","    0",",,N","    0",",,N","    0",",,N"
"US1WVCB0019","2020-10-23","38.4141","-82.076","210.9","CULLODEN 0.5 WSW, WV US","    0",",,N","    0",",,N","    0",",,N","    0",",,N","    0",",,N"
"US1WVCB0019","2020-10-24","38.4141","-82.076","210.9","CULLODEN 0.5 WSW, WV US","  127",",,N","    0",",,N","    0",",,N","    0",",,N","    0",",,N"
"US1WVCB0019","2020-10-25","38.4141","-82.076","210.9","CULLODEN 0.5 WSW, WV US","   13",",,N",,,,,,,,
"US1WVCB0019","2020-10-26","38.4141","-82.076","210.9","CULLODEN 0.5 WSW, WV US","    3",",,N","    0",",,N","    0",",,N","    0",",,N","    0",",,N"
"US1WVCB0019","2020-10-27","38.4141","-82.076","210.9","CULLODEN 0.5 WSW, WV US","    0","T,,N","    0",",,N","    0",",,N","    0",",,N","    0",",,N"
"US1WVCB0019","2020-10-28","38.4141","-82.076","210.9","CULLODEN 0.5 WSW, WV US","    0",",,N","    0",",,N","    0",",,N","    0",",,N","    0",",,N"
"US1WVCB0019","2020-10-29","38.4141","-82.076","210.9","CULLODEN 0.5 WSW, WV US","  267",",,N","    0",",,N","    0",",,N","    0",",,N","    0",",,N"
"US1WVCB0019","2020-10-30","38.4141","-82.076","210.9","CULLODEN 0.5 WSW, WV US","  269",",,N","    0",",,N","    0",",,N","    0",",,N","    0",",,N"
"US1WVCB0019","2020-10-31","38.4141","-82.076","210.9","CULLODEN 0.5 WSW, WV US","    0","T,,N","    0",",,N","    0",",,N","    0",",,N","    0",",,N"
"US1WVCB0019","2020-11-01","38.4141","-82.076","210.9","CULLODEN 0.5 WSW, WV US","    0",",,N","    0",",,N","    0",",,N","    0",",,N","    0",",,N"
"US1WVCB0019","2020-11-02","38.4141","-82.076","210.9","CULLODEN 0.5 WSW, WV US","    0",",,N","    0",",,N","    0",",,N","    0",",,N","    0",",,N"
"US1WVCB0019","2020-11-03","38.4141","-82.076","210.9","CULLODEN 0.5 WSW, WV US","    0",",,N","    0",",,N",,,,,,
"US1WVCB0019","2020-11-04","38.4141","-82.076","210.9","CULLODEN 0.5 WSW, WV US","    0",",,N","    0",",,N","    0",",,N","    0",",,N","    0",",,N"
"US1WVCB0019","2020-11-05","38.4141","-82.076","210.9","CULLODEN 0.5 WSW, WV US","    0",",,N","    0",",,N","    0",",,N","    0",",,N","    0",",,N"
"US1WVCB0019","2020-11-06","38.4141","-82.076","210.9","CULLODEN 0.5 WSW, WV US","    0",",,N","    0",",,N","    0",",,N","    0",",,N","    0",",,N"
"US1WVCB0019","2020-11-07","38.4141","-82.076","210.9","CULLODEN 0.5 WSW, WV US","    0",",,N","    0",",,N","    0",",,N","    0",",,N","    0",",,N"
"US1WVCB0019","2020-11-08","38.4141","-82.076","210.9","CULLODEN 0.5 WSW, WV US","    0",",,N","    0",",,N","    0",",,N","    0",",,N","    0",",,N"
"US1WVCB0019","2020-11-09","38.4141","-82.076","210.9","CULLODEN 0.5 WSW, WV US","    0",",,N","    0",",,N","    0",",,N","    0",",,N","    0",",,N"
"US1WVCB0019","2020-11-10","38.4141","-82.076","210.9","CULLODEN 0.5 WSW, WV US","    0",",,N","    0",",,N","    0",",,N","    0",",,N","    0",",,N"
"US1WVCB0019","2020-11-11","38.4141","-82.076","210.9","CULLODEN 0.5 WSW, WV US","   41",",,N","    0",",,N","    0",",,N","    0",",,N","    0",",,N"
"US1WVCB0019","2020-11-12","38.4141","-82.076","210.9","CULLODEN 0.5 WSW, WV US","  439",",,N","    0",",,N","    0",",,N","    0",",,N","    0",",,N"
"US1WVCB0019","2020-11-13","38.4141","-82.076","210.9","CULLODEN 0.5 WSW, WV US","    3",",,N","    0",",,N","    0",",,N","    0",",,N","    0",",,N"
"US1WVCB0019","2020-11-14","38.4141","-82.076","210.9","CULLODEN 0.5 WSW, WV US","    0",",,N","    0",",,N","    0",",,N","    0",",,N","    0",",,N"
"US1WVCB0019","2020-11-15","38.4141","-82.076","210.9","CULLODEN 0.5 WSW, WV US","    0",",,N","    0",",,N","    0",",,N","    0",",,N","    0",",,N"
"US1WVCB0019","2020-11-16","38.4141","-82.076","210.9","CULLODEN 0.5 WSW, WV US","   28",",,N","    0",",,N","    0",",,N","    0",",,N","    0",",,N"
"US1WVCB0019","2020-11-17","38.4141","-82.076","210.9","CULLODEN 0.5 WSW, WV US","    0",",,N","    0",",,N","    0",",,N","    0",",,N","    0",",,N"
"US1WVCB0019","2020-11-18","38.4141","-82.076","210.9","CULLODEN 0.5 WSW, WV US","    0",",,N","    0",",,N","    0",",,N","    0",",,N","    0",",,N"
"US1WVCB0019","2020-11-19","38.4141","-82.076","210.9","CULLODEN 0.5 WSW, WV US","    0",",,N","    0",",,N","    0",",,N","    0",",,N","    0",",,N"
"US1WVCB0019","2020-11-20","38.4141","-82.076","210.9","CULLODEN 0.5 WSW, WV US","    0",",,N","    0",",,N","    0",",,N","    0",",,N","    0",",,N"
"US1WVCB0019","2020-11-21","38.4141","-82.076","210.9","CULLODEN 0.5 WSW, WV US","    0",",,N","    0",",,N","    0",",,N","    0",",,N","    0",",,N"
"US1WVCB0019","2020-11-22","38.4141","-82.076","210.9","CULLODEN 0.5 WSW, WV US","   10",",,N","    0",",,N","    0",",,N","    0",",,N","    0",",,N"
"US1WVCB0019","2020-11-23","38.4141","-82.076","210.9","CULLODEN 0.5 WSW, WV US","   76",",,N","    0",",,N","    0",",,N","    0",",,N","    0",",,N"
"US1WVCB0019","2020-11-24","38.4141","-82.076","210.9","CULLODEN 0.5 WSW, WV US","    0",",,N","    0",",,N","    0",",,N","    0",",,N","    0",",,N"
"US1WVCB0019","2020-11-25","38.4141","-82.076","210.9","CULLODEN 0.5 WSW, WV US","    0",",,N","    0",",,N",,,,,,
"US1WVCB0019","2020-11-26","38.4141","-82.076","210.9","CULLODEN 0.5 WSW, WV US","   30",",,N",,,,,,,,
"US1WVCB0019","2020-11-27","38.4141","-82.076","210.9","CULLODEN 0.5 WSW, WV US","    0",",,N","    0",",,N","    0",",,N","    0",",,N","    0",",,N"
"US1WVCB0019","2020-11-28","38.4141","-82.076","210.9","CULLODEN 0.5 WSW, WV US","    0",",,N","    0",",,N","    0",",,N","    0",",,N","    0",",,N"
"US1WVCB0019","2020-11-29","38.4141","-82.076","210.9","CULLODEN 0.5 WSW, WV US","    0",",,N","    0",",,N",,,,,,
"US1WVCB0019","2020-11-30","38.4141","-82.076","210.9","CULLODEN 0.5 WSW, WV US","   28",",,N","    0",",,N","    0",",,N","    0",",,N","    0",",,N"
"US1WVCB0019","2020-12-01","38.4141","-82.076","210.9","CULLODEN 0.5 WSW, WV US","  114",",,N","   53",",,N","   53",",,N","   51",",,N","   51",",,N"
"US1WVCB0019","2020-12-02","38.4141","-82.076","210.9","CULLODEN 0.5 WSW, WV US","    5",",,N","    5",",,N","   25",",,N",,,,
"US1WVCB0019","2020-12-03","38.4141","-82.076","210.9","CULLODEN 0.5 WSW, WV US","    0",",,N","    0",",,N","    0",",,N","    0",",,N","    0",",,N"
"US1WVCB0019","2020-12-04","38.4141","-82.076","210.9","CULLODEN 0.5 WSW, WV US","    3",",,N","    0",",,N","    0",",,N","    0",",,N","    0",",,N"
"US1WVCB0019","2020-12-05","38.4141","-82.076","210.9","CULLODEN 0.5 WSW, WV US","  109",",,N","    0",",,N","    0",",,N","    0",",,N","    0",",,N"
"US1WVCB0019","2020-12-06","38.4141","-82.076","210.9","CULLODEN 0.5 WSW, WV US","    0",",,N","    0",",,N","    0",",,N","    0",",,N","    0",",,N"
"US1WVCB0019","2020-12-07","38.4141","-82.076","210.9","CULLODEN 0.5 WSW, WV US","    3",",,N","    0",",,N","    0",",,N",,,,
"US1WVCB0019","2020-12-08","38.4141","-82.076","210.9","CULLODEN 0.5 WSW, WV US","    0","T,,N","    0",",,N","    0",",,N","    0",",,N","    0",",,N"
"US1WVCB0019","2020-12-09","38.4141","-82.076","210.9","CULLODEN 0.5 WSW, WV US","    0",",,N","    0",",,N","    0",",,N","    0",",,N","    0",",,N"
"US1WVCB0019","2020-12-10","38.4141","-82.076","210.9","CULLODEN 0.5 WSW, WV US","    0",",,N","    0",",,N",,,,,,
"US1WVCB0019","2020-12-11","38.4141","-82.076","210.9","CULLODEN 0.5 WSW, WV US","    0",",,N","    0",",,N","    0",",,N",,,,
"US1WVCB0019","2020-12-12","38.4141","-82.076","210.9","CULLODEN 0.5 WSW, WV US","    0",",,N","    0",",,N","    0",",,N",,,,
"US1WVCB0019","2020-12-13","38.4141","-82.076","210.9","CULLODEN 0.5 WSW, WV US","   23",",,N","    0",",,N","    0",",,N",,,,
"US1WVCB0019","2020-12-14","38.4141","-82.076","210.9","CULLODEN 0.5 WSW, WV US","  180",",,N","    0",",,N","    0",",,N",,,,
"US1WVCB0019","2020-12-15","38.4141","-82.076","210.9","CULLODEN 0.5 WSW, WV US","   28",",,N","    0",",,N","    0",",,N",,,,
"US1WVCB0019","2020-12-16","38.4141","-82.076","210.9","CULLODEN 0.5 WSW, WV US","   13",",,N","    0",",,N","    0",",,N",,,,
"US1WVCB0019","2020-12-17","38.4141","-82.076","210.9","CULLODEN 0.5 WSW, WV US","   99",",,N","    0",",,N","    0",",,N",,,,
"US1WVCB0019","2020-12-18","38.4141","-82.076","210.9","CULLODEN 0.5 WSW, WV US","    5",",,N","    5",",,N","    0","T,,N",,,,
"US1WVCB0019","2020-12-19","38.4141","-82.076","210.9","CULLODEN 0.5 WSW, WV US","    0",",,N","    0",",,N","    0",",,N",,,,
"US1WVCB0019","2020-12-20","38.4141","-82.076","210.9","CULLODEN 0.5 WSW, WV US","   99",",,N","    0",",,N","    0",",,N",,,,
"US1WVCB0019","2020-12-21","38.4141","-82.076","210.9","CULLODEN 0.5 WSW, WV US","    5",",,N","    0",",,N","    0",",,N",,,,
"US1WVCB0019","2020-12-22","38.4141","-82.076","210.9","CULLODEN 0.5 WSW, WV US","   13",",,N","    0",",,N","    0",",,N",,,,
"US1WVCB0019","2020-12-23","38.4141","-82.076","210.9","CULLODEN 0.5 WSW, WV US","    0",",,N","    0",",,N","    0",",,N",,,,
"US1WVCB0019","2020-12-24","38.4141","-82.076","210.9","CULLODEN 0.5 WSW, WV US","   69",",,N","    0",",,N","    0",",,N",,,,
"US1WVCB0019","2020-12-25","38.4141","-82.076","210.9","CULLODEN 0.5 WSW, WV US","  274",",,N","  135",",,N","  135",",,N",,,"  117",",,N"
"US1WVCB0019","2020-12-26","38.4141","-82.076","210.9","CULLODEN 0.5 WSW, WV US","    5",",,N","    8",",,N","  102",",,N",,,"    3",",,N"
"US1WVCB0019","2020-12-27","38.4141","-82.076","210.9","CULLODEN 0.5 WSW, WV US","    0",",,N","    0",",,N","   56",",,N",,,,
"US1WVCB0019","2020-12-28","38.4141","-82.076","210.9","CULLODEN 0.5 WSW, WV US","    0",",,N","    0",",,N","    0","T,,N",,,,
"US1WVCB0019","2020-12-29","38.4141","-82.076","210.9","CULLODEN 0.5 WSW, WV US","    0",",,N","    0",",,N","    0",",,N",,,,
"US1WVCB0019","2020-12-30","38.4141","-82.076","210.9","CULLODEN 0.5 WSW, WV US","    0",",,N","    0",",,N","    0",",,N",,,,
"US1WVCB0019","2020-12-31","38.4141","-82.076","210.9","CULLODEN 0.5 WSW, WV US","  142",",,N","    0",",,N","    0",",,N",,,,
"US1WVCB0019","2021-01-01","38.4141","-82.076","210.9","CULLODEN 0.5 WSW, WV US","   94",",,N","    0",",,N","    0",",,N",,,,
"US1WVCB0019","2021-01-02","38.4141","-82.076","210.9","CULLODEN 0.5 WSW, WV US","   46",",,N","    0",",,N","    0",",,N",,,,
"US1WVCB0019","2021-01-03","38.4141","-82.076","210.9","CULLODEN 0.5 WSW, WV US","   23",",,N","    0",",,N","    0",",,N",,,,
"US1WVCB0019","2021-01-04","38.4141","-82.076","210.9","CULLODEN 0.5 WSW, WV US","   15",",,N","    0",",,N","    0",",,N",,,,
"US1WVCB0019","2021-01-05","38.4141","-82.076","210.9","CULLODEN 0.5 WSW, WV US","    8",",,N","    0",",,N","    0",",,N",,,,
"US1WVCB0019","2021-01-06","38.4141","-82.076","210.9","CULLODEN 0.5 WSW, WV US","   18",",,N","    0",",,N","    0",",,N",,,,
"US1WVCB0019","2021-01-07","38.4141","-82.076","210.9","CULLODEN 0.5 WSW, WV US","    3",",,N","    0",",,N","    0",",,N",,,,
"US1WVCB0019","2021-01-09","38.4141","-82.076","210.9","CULLODEN 0.5 WSW, WV US","    0",",,N","    0",",,N","    0",",,N",,,,
"US1WVCB0019","2021-01-10","38.4141","-82.076","210.9","CULLODEN 0.5 WSW, WV US","    0",",,N","    0",",,N","    0",",,N",,,,
"US1WVCB0019","2021-01-11","38.4141","-82.076","210.9","CULLODEN 0.5 WSW, WV US","    0",",,N","    0",",,N","    0",",,N",,,,
"US1WVCB0019","2021-01-12","38.4141","-82.076","210.9","CULLODEN 0.5 WSW, WV US","    0",",,N","    0",",,N","    0",",,N",,,,
"US1WVCB0019","2021-01-14","38.4141","-82.076","210.9","CULLODEN 0.5 WSW, WV US","    0",",,N","    0",",,N","    0",",,N",,,,
"US1WVCB0019","2021-01-15","38.4141","-82.076","210.9","CULLODEN 0.5 WSW, WV US","    0",",,N","    0",",,N","    0",",,N",,,,
"US1WVCB0019","2021-01-16","38.4141","-82.076","210.9","CULLODEN 0.5 WSW, WV US","  135",",,N","   13",",,N","   13",",,N",,,"   15",",,N"
"US1WVCB0019","2021-01-17","38.4141","-82.076","210.9","CULLODEN 0.5 WSW, WV US","   18",",,N","    0","T,,N","    0","T,,N",,,,
"US1WVCB0019","2021-01-18","38.4141","-82.076","210.9","CULLODEN 0.5 WSW, WV US","   23",",,N","    5",",,N",,,,,"   10",",,N"
"US1WVCB0019","2021-01-19","38.4141","-82.076","210.9","CULLODEN 0.5 WSW, WV US","    5",",,N","    5",",,N","    5",",,N",,,"    5",",,N"
"US1WVCB0019","2021-01-20","38.4141","-82.076","210.9","CULLODEN 0.5 WSW, WV US","   10",",,N","   10",",,N","    0",",,N",,,,
"US1WVCB0019","2021-01-21","38.4141","-82.076","210.9","CULLODEN 0.5 WSW, WV US","    0",",,N","    0",",,N","    0",",,N","    0",",,N","    0",",,N"
"US1WVCB0019","2021-01-22","38.4141","-82.076","210.9","CULLODEN 0.5 WSW, WV US","    0",",,N","    0",",,N","    0",",,N","    0",",,N","    0",",,N"
"US1WVCB0019","2021-01-23","38.4141","-82.076","210.9","CULLODEN 0.5 WSW, WV US","    0",",,N","    0",",,N","    0",",,N",,,,
"US1WVCB0019","2021-01-24","38.4141","-82.076","210.9","CULLODEN 0.5 WSW, WV US","    0",",,N","    0",",,N","    0",",,N",,,,
"US1WVCB0019","2021-01-25","38.4141","-82.076","210.9","CULLODEN 0.5 WSW, WV US","   33",",,N","    0","T,,N","    0","T,,N",,,,
"US1WVCB0019","2021-01-26","38.4141","-82.076","210.9","CULLODEN 0.5 WSW, WV US","  325",",,N","    0",",,N","    0",",,N",,,,
"US1WVCB0019","2021-01-27","38.4141","-82.076","210.9","CULLODEN 0.5 WSW, WV US","    3",",,N","    0",",,N","    0",",,N",,,,
"US1WVCB0019","2021-01-28","38.4141","-82.076","210.9","CULLODEN 0.5 WSW, WV US","   28",",,N","   36",",,N","   36",",,N",,,"   25",",,N"
"US1WVCB0019","2021-01-29","38.4141","-82.076","210.9","CULLODEN 0.5 WSW, WV US","    0","T,,N","    0","T,,N","   25",",,N","   20",",,N",,
